Date,Price,Volatility,Volume
2017-02-02,119.6423568725586,1.1700057983398438,387600
2017-02-03,120.59793090820312,0.5900115966796875,353900
2017-02-06,120.76657104492188,0.6200103759765625,388000
2017-02-07,121.197509765625,0.6300048828125,455600
2017-02-08,121.40361785888672,0.8899993896484375,346300
2017-02-09,121.99381256103516,0.910003662109375,377500
2017-02-10,122.28421020507812,0.6699981689453125,381400
2017-02-13,122.95874786376952,0.5,493200
2017-02-14,123.3990707397461,0.9199981689453124,592800
2017-02-15,123.94239044189452,0.79998779296875,416900
2017-02-16,124.11104583740234,0.730010986328125,466100
2017-02-17,124.47638702392578,0.75,286800
2017-02-21,125.21647644042967,0.55999755859375,524000
2017-02-22,125.3757553100586,0.6200103759765625,391900
2017-02-23,125.08533477783205,1.1399993896484375,338900
2017-02-24,125.3382797241211,1.3600006103515625,455500
2017-02-27,125.3664093017578,0.510009765625,556700
2017-02-28,124.5981903076172,0.839996337890625,576400
2017-03-01,126.35005950927734,1.420013427734375,388900
2017-03-02,125.41319274902344,1.0099945068359375,335700
2017-03-03,125.62872314453124,0.6800079345703125,305700
2017-03-06,125.39452362060548,0.779998779296875,404500
2017-03-07,125.4975357055664,0.839996337890625,608000
2017-03-08,125.64742279052734,0.600006103515625,315600
2017-03-09,125.572509765625,0.8700103759765625,346300
2017-03-10,126.21891784667967,0.7899932861328125,276900
2017-03-13,126.38751983642578,0.350006103515625,278000
2017-03-14,126.04085540771484,0.739990234375,273400
2017-03-15,126.8465576171875,1.329986572265625,347400
2017-03-16,127.19322967529295,0.649993896484375,414500
2017-03-17,127.2119369506836,0.510009765625,284100
2017-03-20,127.3805923461914,0.720001220703125,428600
2017-03-21,125.32894897460938,3.009994506835937,540500
2017-03-22,126.27508544921876,1.170013427734375,381400
2017-03-23,125.96598052978516,0.779998779296875,348300
2017-03-24,126.0533218383789,1.3600006103515625,426400
2017-03-27,126.147216796875,1.839996337890625,397800
2017-03-28,127.02088928222656,1.6399993896484375,552300
2017-03-29,127.32144927978516,0.75,458000
2017-03-30,127.4529800415039,0.5200042724609375,341700
2017-03-31,127.40601348876952,0.649993896484375,640600
2017-04-03,127.03023529052734,1.510009765625,644500
2017-04-04,126.95511627197266,0.510009765625,348500
2017-04-05,126.49481964111328,1.80999755859375,388200
2017-04-06,126.55118560791016,0.7899932861328125,375100
2017-04-07,126.46661376953124,0.8199920654296875,292100
2017-04-10,126.40087890625,0.9499969482421876,371600
2017-04-11,125.95938873291016,1.6200103759765625,380100
2017-04-12,125.31124877929688,0.8300018310546875,252300
2017-04-13,124.841552734375,1.279998779296875,264300
2017-04-17,126.025146484375,0.94000244140625,316300
2017-04-18,125.9969711303711,0.79998779296875,279700
2017-04-19,126.01573181152344,0.980010986328125,282300
2017-04-20,127.29326629638672,1.30999755859375,292100
2017-04-21,127.19938659667967,0.540008544921875,372300
2017-04-24,128.8901824951172,0.6100006103515625,422300
2017-04-25,129.68865966796875,0.980010986328125,903900
2017-04-26,129.38803100585938,0.67999267578125,726800
2017-04-27,130.1865234375,0.55999755859375,378100
2017-04-28,130.38377380371094,0.7299957275390625,471100
2017-05-01,131.548583984375,1.1500091552734375,385400
2017-05-02,131.8115997314453,0.6999969482421875,554000
